data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2021-05-30 02:00:54.782021;836;COMPANHIA CARRIS PORTO ALEGRENSE;IWJ3320;VOLVO;B340MA;2015-02-28;2014;DIESEL
2021-05-30 02:00:54.782021;635;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3194;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;2031;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQU8828;M. BENZ;O-500M;2010-05-25;2010;DIESEL
2021-05-30 02:00:54.782021;4851;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV7154;M. BENZ;O-500M;2012-12-13;2012;DIESEL
2021-05-30 02:00:54.782021;6763;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC2715;M. BENZ;O500MA;2016-02-17;2015;DIESEL
2021-05-30 02:00:54.782021;6668;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8939;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6664;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8950;M. BENZ;OF 1722;2016-08-31;2011;DIESEL
2021-05-30 02:00:54.782021;6162;AUTO VIACAO NAVEGANTES LTDA;IUI2667;M. BENZ;OF 1721;2013-05-29;2012;DIESEL
2021-05-30 02:00:54.782021;4847;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1592;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;4309;VIACAO ESTORIL LTDA;IQU3139;M. BENZ;O-500M;2010-05-15;2010;DIESEL
2021-05-30 02:00:54.782021;2054;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQU8816;M. BENZ;O-500M;2010-05-25;2010;DIESEL
2021-05-30 02:00:54.782021;2027;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8276;M. BENZ;O-500M;2011-12-29;2011;DIESEL
2021-05-30 02:00:54.782021;6724;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ7223;M. BENZ;OF 1722M;2011-06-18;2011;DIESEL
2021-05-30 02:00:54.782021;6790;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQF4984;M. BENZ;O-500M;2009-10-19;2009;DIESEL
2021-05-30 02:00:54.782021;3132;SUDESTE TRANSPORTES COLETIVOS LTDA;ITW5244;M. BENZ;O500MA;2012-12-21;2012;DIESEL
2021-05-30 02:00:54.782021;3339;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1339;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;718;COMPANHIA CARRIS PORTO ALEGRENSE;IQY6103;M. BENZ;B7R;2010-07-20;2010;DIESEL
2021-05-30 02:00:54.782021;792;COMPANHIA CARRIS PORTO ALEGRENSE;ISY5494;M. BENZ;O-500M;2012-04-11;2011;DIESEL
2021-05-30 02:00:54.782021;51;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D93;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;11;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B95;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2155;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8184;M. BENZ;O-500M;2012-12-26;2012;DIESEL
2021-05-30 02:00:54.782021;6636;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5426;M. BENZ;O-500M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;6682;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOX0253;M. BENZ;OF 1722M;2008-07-08;2008;DIESEL
2021-05-30 02:00:54.782021;3135;SUDESTE TRANSPORTES COLETIVOS LTDA;ITW5266;M. BENZ;O500MA;2012-12-21;2012;DIESEL
2021-05-30 02:00:54.782021;3065;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7386;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;3048;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE8367;M. BENZ;O-500M;2008-10-02;2008;DIESEL
2021-05-30 02:00:54.782021;3104;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6508;VW;17230;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;675;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5814;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;613;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0816;VOLVO;B12M;2008-11-24;2008;DIESEL
2021-05-30 02:00:54.782021;2149;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9302;M. BENZ;O-500M;2016-02-13;2015;DIESEL
2021-05-30 02:00:54.782021;6680;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOX0207;M. BENZ;OF 1722M;2008-07-16;2008;DIESEL
2021-05-30 02:00:54.782021;3075;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7927;M. BENZ;O-500M;2009-09-09;2009;DIESEL
2021-05-30 02:00:54.782021;3081;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6483;M. BENZ;O-500M;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;3111;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6913;M. BENZ;O-500M;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;3308;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0883;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6139;AUTO VIACAO NAVEGANTES LTDA;IXC1758;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6725;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ7224;M. BENZ;OF 1722M;2011-06-18;2011;DIESEL
2021-05-30 02:00:54.782021;6744;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5332;M. BENZ;O-500M;2013-06-28;2012;DIESEL
2021-05-30 02:00:54.782021;6720;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5419;M. BENZ;O-500M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;3326;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1356;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1125;TRANSPORTES COLETIVOS TREVO LTDA;IXC1998;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1040;TRANSPORTES COLETIVOS TREVO LTDA;IQK9495;M. BENZ;OF 1722M;2009-12-30;2009;DIESEL
2021-05-30 02:00:54.782021;1057;TRANSPORTES COLETIVOS TREVO LTDA;IXC0929;VW;17230;2015-12-28;2015;DIESEL
2021-05-30 02:00:54.782021;1099;TRANSPORTES COLETIVOS TREVO LTDA;ISM8196;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2021-05-30 02:00:54.782021;1211;TRANSPORTES COLETIVOS TREVO LTDA;ISA6047;M. BENZ;O500MA;2011-06-28;2010;DIESEL
2021-05-30 02:00:54.782021;1112;TRANSPORTES COLETIVOS TREVO LTDA;IXB9656;M. BENZ;O500MA;2016-02-11;2015;DIESEL
2021-05-30 02:00:54.782021;1098;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0J33;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1067;TRANSPORTES COLETIVOS TREVO LTDA;ISM8B91;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2021-05-30 02:00:54.782021;1038;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5379;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1122;TRANSPORTES COLETIVOS TREVO LTDA;IPI5H76;M. BENZ;OF 1722M;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;4417;VIACAO ALTO PETROPOLIS LTDA;IPG5829;M. BENZ;O-500M;2008-10-29;2008;DIESEL
2021-05-30 02:00:54.782021;3106;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6527;VW;17230;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;3066;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7369;M. BENZ;O-500M;2009-09-09;2009;DIESEL
2021-05-30 02:00:54.782021;3309;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0967;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;3302;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1104;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1068;TRANSPORTES COLETIVOS TREVO LTDA;ITE6890;M. BENZ;O500MA;2012-06-19;2010;DIESEL
2021-05-30 02:00:54.782021;6786;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQF4989;M. BENZ;O-500M;2009-10-19;2009;DIESEL
2021-05-30 02:00:54.782021;3342;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC2033;M. BENZ;O500MA;2016-02-18;2015;DIESEL
2021-05-30 02:00:54.782021;3070;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7389;M. BENZ;O-500M;2009-09-08;2009;DIESEL
2021-05-30 02:00:54.782021;3114;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6878;M. BENZ;O-500M;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;3084;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6908;M. BENZ;O-500M;2010-08-25;2010;DIESEL
2021-05-30 02:00:54.782021;4498;VIACAO ALTO PETROPOLIS LTDA;ITT6B93;M. BENZ;OF 1721;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;4475;VIACAO ALTO PETROPOLIS LTDA;IXC1419;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6571;NORTRAN TRANSPORTES COLETIVOS LTDA;ITU9066;M. BENZ;O500MA;2012-12-07;2012;DIESEL
2021-05-30 02:00:54.782021;6528;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2677;M. BENZ;O-500M;2009-08-14;2009;DIESEL
2021-05-30 02:00:54.782021;6483;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1536;M. BENZ;OF 1722;2012-01-04;2011;DIESEL
2021-05-30 02:00:54.782021;6577;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK4187;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;6536;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E22;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2021-05-30 02:00:54.782021;6454;NORTRAN TRANSPORTES COLETIVOS LTDA;IPV6240;M. BENZ;OF 1722M;2009-06-23;2008;DIESEL
2021-05-30 02:00:54.782021;6515;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E31;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2021-05-30 02:00:54.782021;2307;VIACAO BELEM NOVO LTDA;IPI4436;M. BENZ;OF 1722M;2008-11-27;2008;DIESEL
2021-05-30 02:00:54.782021;2367;VIACAO BELEM NOVO LTDA;IXC0285;M. BENZ;O 500;2016-02-12;2015;DIESEL
2021-05-30 02:00:54.782021;1133;TRANSPORTES COLETIVOS TREVO LTDA;IXB9139;M. BENZ;O500MA;2016-02-10;2015;DIESEL
2021-05-30 02:00:54.782021;4521;VIACAO ALTO PETROPOLIS LTDA;IQU3093;M. BENZ;O-500M;2010-05-15;2010;DIESEL
2021-05-30 02:00:54.782021;4517;VIACAO ALTO PETROPOLIS LTDA;IQB9440;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;6475;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0790;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;3305;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1186;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1093;TRANSPORTES COLETIVOS TREVO LTDA;ISM8195;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2021-05-30 02:00:54.782021;840;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8035;VOLVO;B290R;2015-01-31;2014;DIESEL
2021-05-30 02:00:54.782021;634;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3323;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;653;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3214;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;727;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3942;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;761;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3834;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;811;COMPANHIA CARRIS PORTO ALEGRENSE;ITX4426;VOLVO;B340M;2012-12-28;2012;DIESEL
2021-05-30 02:00:54.782021;6521;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8359;M. BENZ;O-500M;2010-08-10;2010;DIESEL
2021-05-30 02:00:54.782021;6462;NORTRAN TRANSPORTES COLETIVOS LTDA;IRY8535;M. BENZ;OF 1722M;2011-06-09;2011;DIESEL
2021-05-30 02:00:54.782021;6562;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK1768;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;6505;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2652;M. BENZ;O-500M;2009-08-13;2009;DIESEL
2021-05-30 02:00:54.782021;2372;VIACAO BELEM NOVO LTDA;ISO1251;M. BENZ;OF 1722;2011-12-04;2011;DIESEL
2021-05-30 02:00:54.782021;844;COMPANHIA CARRIS PORTO ALEGRENSE;IWH9780;VOLVO;B290R;2015-02-06;2014;DIESEL
2021-05-30 02:00:54.782021;864;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6798;VOLVO;B290R;2015-02-14;2014;DIESEL
2021-05-30 02:00:54.782021;4448;VIACAO ALTO PETROPOLIS LTDA;IQY7302;M. BENZ;O-500M;2010-07-23;2010;DIESEL
2021-05-30 02:00:54.782021;6498;NORTRAN TRANSPORTES COLETIVOS LTDA;IRB9638;M. BENZ;OF 1722M;2010-09-02;2010;DIESEL
2021-05-30 02:00:54.782021;6494;NORTRAN TRANSPORTES COLETIVOS LTDA;IRB6986;M. BENZ;OF 1722M;2010-09-03;2010;DIESEL
2021-05-30 02:00:54.782021;6431;NORTRAN TRANSPORTES COLETIVOS LTDA;ISJ8967;M. BENZ;OF 1722;2011-10-18;2011;DIESEL
2021-05-30 02:00:54.782021;6550;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1562;M. BENZ;O-500M;2012-01-04;2011;DIESEL
2021-05-30 02:00:54.782021;806;COMPANHIA CARRIS PORTO ALEGRENSE;ITB5398;M. BENZ;O500MA;2010-12-31;2010;DIESEL
2021-05-30 02:00:54.782021;671;COMPANHIA CARRIS PORTO ALEGRENSE;IQK0929;VOLVO;B7R;2010-01-07;2009;DIESEL
2021-05-30 02:00:54.782021;22;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I22;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;35;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D95;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;90;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B64;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2223;VIACAO TERESOPOLIS CAVALHADA LTDA;IRO1375;M. BENZ;OF 1722M;2011-01-22;2010;DIESEL
2021-05-30 02:00:54.782021;2204;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT7155;M. BENZ;OF 1722M;2010-05-05;2009;DIESEL
2021-05-30 02:00:54.782021;702;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0797;VOLVO;B7R;2010-02-05;2009;DIESEL
2021-05-30 02:00:54.782021;76;COMPANHIA CARRIS PORTO ALEGRENSE;JAE1A16;M. BENZ;OF 1721L;2020-08-21;2020;DIESEL
2021-05-30 02:00:54.782021;69;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B60;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2200;VIACAO TERESOPOLIS CAVALHADA LTDA;ISM2791;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;2183;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK3404;M. BENZ;OF 1722;2011-10-22;2011;DIESEL
2021-05-30 02:00:54.782021;646;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3160;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;808;COMPANHIA CARRIS PORTO ALEGRENSE;ITQ0905;M. BENZ;O-500M;2012-10-16;2012;DIESEL
2021-05-30 02:00:54.782021;10;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D44;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;6499;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1864;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;2383;VIACAO BELEM NOVO LTDA;ISO1097;M. BENZ;OF 1722;2011-12-04;2011;DIESEL
2021-05-30 02:00:54.782021;862;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6606;VOLVO;B290R;2015-02-14;2014;DIESEL
2021-05-30 02:00:54.782021;655;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3346;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;633;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3314;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;2468;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1759;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;2443;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0869;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;2462;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1740;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;88;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E73;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2131;VIACAO TERESOPOLIS CAVALHADA LTDA;IRO1383;M. BENZ;OF 1722M;2011-01-22;2010;DIESEL
2021-05-30 02:00:54.782021;2106;VIACAO TERESOPOLIS CAVALHADA LTDA;ISE3443;M. BENZ;OF 1722M;2011-08-13;2011;DIESEL
2021-05-30 02:00:54.782021;2127;VIACAO TERESOPOLIS CAVALHADA LTDA;IQI7270;M. BENZ;OF 1722M;2009-12-02;2009;DIESEL
2021-05-30 02:00:54.782021;2446;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0874;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;2469;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1720;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;678;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5812;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;37;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7H82;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;7;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E86;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2202;VIACAO TERESOPOLIS CAVALHADA LTDA;ISG4306;M. BENZ;OF 1722;2011-09-06;2011;DIESEL
2021-05-30 02:00:54.782021;6728;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQY1430;M. BENZ;O-500M;2010-07-14;2010;DIESEL
2021-05-30 02:00:54.782021;6644;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B92;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;6697;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E38;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;3074;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7384;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;3086;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6566;M. BENZ;O-500M;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;4024;EMPRESA DE TRANSPORTES GASÔMETRO S.A.;IQB7585;M. BENZ;O-500M;2009-08-29;2009;DIESEL
2021-05-30 02:00:54.782021;6132;AUTO VIACAO NAVEGANTES LTDA;IXC1791;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;2061;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5312;M. BENZ;O-500M;2009-09-10;2009;DIESEL
2021-05-30 02:00:54.782021;4849;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV7133;M. BENZ;O-500M;2012-12-13;2012;DIESEL
2021-05-30 02:00:54.782021;4802;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1589;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6709;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQY9512;M. BENZ;O-500M;2010-07-28;2010;DIESEL
2021-05-30 02:00:54.782021;2463;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1750;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1107;TRANSPORTES COLETIVOS TREVO LTDA;IXC1014;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1076;TRANSPORTES COLETIVOS TREVO LTDA;ISM8193;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2021-05-30 02:00:54.782021;1128;TRANSPORTES COLETIVOS TREVO LTDA;ISM2646;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1141;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0962;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1015;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5356;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1105;TRANSPORTES COLETIVOS TREVO LTDA;IXC1J25;M. BENZ;O 500;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1182;TRANSPORTES COLETIVOS TREVO LTDA;IOI4713;M. BENZ;OF 1722M;2007-12-12;2007;DIESEL
2021-05-30 02:00:54.782021;1197;TRANSPORTES COLETIVOS TREVO LTDA;IPI5790;M. BENZ;OF 1722M;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;1194;TRANSPORTES COLETIVOS TREVO LTDA;IPI5767;M. BENZ;OF 1722M;2008-12-02;2008;DIESEL
2021-05-30 02:00:54.782021;1020;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0863;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;4432;VIACAO ALTO PETROPOLIS LTDA;IOH4036;M. BENZ;O-500M 1725;2007-11-29;2007;DIESEL
2021-05-30 02:00:54.782021;3127;SUDESTE TRANSPORTES COLETIVOS LTDA;ITV0897;M. BENZ;O-500M;2012-12-08;2012;DIESEL
2021-05-30 02:00:54.782021;3028;SUDESTE TRANSPORTES COLETIVOS LTDA;IOA8479;M. BENZ;OF 1722M;2007-08-28;2007;DIESEL
2021-05-30 02:00:54.782021;3060;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE7089;M. BENZ;OF 1722M;2008-10-02;2008;DIESEL
2021-05-30 02:00:54.782021;1119;TRANSPORTES COLETIVOS TREVO LTDA;IXC1022;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1139;TRANSPORTES COLETIVOS TREVO LTDA;IXC0926;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6669;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8960;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6739;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5445;M. BENZ;O-500M;2013-06-28;2012;DIESEL
2021-05-30 02:00:54.782021;6605;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1269;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;3090;SUDESTE TRANSPORTES COLETIVOS LTDA;IRI0157;M. BENZ;O500MA;2010-11-24;2010;DIESEL
2021-05-30 02:00:54.782021;3095;SUDESTE TRANSPORTES COLETIVOS LTDA;IVQ2577;SCANIA;K310;2014-06-23;2013;DIESEL
2021-05-30 02:00:54.782021;4465;VIACAO ALTO PETROPOLIS LTDA;INN1272;M. BENZ;O-500M 1725;2006-12-21;2006;DIESEL
2021-05-30 02:00:54.782021;6488;NORTRAN TRANSPORTES COLETIVOS LTDA;IUP7044;M. BENZ;OF 1721;2013-08-15;2013;DIESEL
2021-05-30 02:00:54.782021;6450;NORTRAN TRANSPORTES COLETIVOS LTDA;INV7806;M. BENZ;OF 1722M;2007-05-30;2007;DIESEL
2021-05-30 02:00:54.782021;4413;VIACAO ALTO PETROPOLIS LTDA;IPH1555;M. BENZ;O-500M;2008-11-06;2008;DIESEL
2021-05-30 02:00:54.782021;6583;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0837;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6549;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1499;M. BENZ;O-500M;2012-01-04;2011;DIESEL
2021-05-30 02:00:54.782021;6495;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1863;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;2309;VIACAO BELEM NOVO LTDA;IQG2101;M. BENZ;OF 1722M;2009-11-05;2009;DIESEL
2021-05-30 02:00:54.782021;1213;TRANSPORTES COLETIVOS TREVO LTDA;IQJ1055;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;4523;VIACAO ALTO PETROPOLIS LTDA;IQU3060;M. BENZ;O-500M;2010-05-15;2010;DIESEL
2021-05-30 02:00:54.782021;4477;VIACAO ALTO PETROPOLIS LTDA;IQY7343;M. BENZ;O-500M;2010-07-23;2010;DIESEL
2021-05-30 02:00:54.782021;3316;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1024;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1003;TRANSPORTES COLETIVOS TREVO LTDA;ISM2636;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1186;TRANSPORTES COLETIVOS TREVO LTDA;IQJ1040;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
